id,name,long_name,nationality,age,overall,potential,growth,club,contract,contract_type,contract_start_year,contract_end_year,positions,primary_position,preferred_foot,best_position,height_cm,weight_kg,value_eur,wage_eur,release_clause_eur,weak_foot,skill_moves,international_reputation,hits,joined_date,value_per_overall
211053,L. Hägg Johansson,Lucas Hägg Johansson,Sweden,25,67,71,4,Kalmar FF,2012 ~ 2020,active,2012,2020,GK,GK,Right,GK,189,79,1100000,1000,961000,3,1,1,3.0,2012-01-01,16417.91
190572,L. De Bock,Laurens De Bock,Belgium,27,67,68,1,SV Zulte-Waregem,"Jun 30, 2021 On Loan",loan,2021,2021,"LB, LM, CB",LB,Left,LB,179,75,1100000,25000,0,4,3,1,15.0,2018-01-10,16417.91
190060,N. Toko,Nzuzi Toko,DR Congo,29,67,67,0,FC Würzburger Kickers,2020 ~ 2022,active,2020,2022,"CDM, RB",CDM,Right,CDM,173,70,875000,6000,1000000,3,3,1,4.0,2020-09-16,13059.7
236043,D. Batty,Daniel Batty,England,22,67,76,9,Hull City,2016 ~ 2021,active,2016,2021,"CDM, CM",CDM,Right,CDM,178,73,2200000,3000,2100000,3,3,1,30.0,2016-07-01,32835.82
253292,T. Vecino,Thiago Vecino,Uruguay,21,67,78,11,Nacional de Montevideo,2019 ~ 2021,active,2019,2021,ST,ST,Left,ST,183,78,2300000,500,3100000,3,2,1,12.0,2019-07-01,34328.36
251155,M. Halaïmia,Mohamed Réda Halaïmia,Algeria,23,67,72,5,Beerschot AC,2019 ~ 2021,active,2019,2021,"RWB, LWB, RB",RWB,Right,RWB,180,74,1400000,4000,1400000,3,2,1,3.0,2019-07-01,20895.52
247060,Y. Nader,Yahia Nader,United Arab Emirates,21,67,78,11,Al Ain FC,2018 ~ 2023,active,2018,2023,"CDM, CB",CDM,Right,CDM,177,72,2200000,500,2800000,3,2,1,9.0,2018-07-01,32835.82
248084,A. Sin,Andrei Sin,Romania,28,67,67,0,Dinamo Bucureşti,2019 ~ 2021,active,2019,2021,LB,LB,Left,LB,178,74,925000,3000,878000,3,2,1,2.0,2019-07-01,13805.97
212000,E. Berko,Erich Berko,Germany,25,67,70,3,SV Darmstadt 98,2019 ~ 2022,active,2019,2022,"ST, RM, LM",ST,Right,RM,181,82,1400000,8000,1600000,3,3,1,8.0,2019-07-01,20895.52
222235,Ren Hang,Hang Ren,China PR,31,67,67,0,Hebei China Fortune FC,2017 ~ 2021,active,2017,2021,CB,CB,Right,CB,185,77,700000,5000,891000,4,2,1,6.0,2017-01-01,10447.76
211742,M. Lorenz,Marc Lorenz,Germany,31,67,67,0,Karlsruher SC,2017 ~ 2021,active,2017,2021,LM,LM,Left,LM,182,75,850000,5000,1000000,2,3,1,1.0,2017-07-01,12686.57
245022,N. Opoku,Nicholas Opoku,Ghana,22,67,72,5,Amiens SC,"Jun 30, 2021 On Loan",loan,2021,2021,CB,CB,Right,CB,190,78,1400000,5000,0,4,2,1,7.0,2018-07-18,20895.52
190490,M. Bolly,Mathis Bolly,Ivory Coast,29,67,67,0,Molde FK,2019 ~ 2022,active,2019,2022,"RM, LM, ST",RM,Right,RW,185,77,1000000,3000,975000,4,3,1,15.0,2019-02-19,14925.37
219680,C. Hountondji,Cédric Hountondji,Benin,26,67,71,4,Clermont Foot 63,2019 ~ 2023,active,2019,2023,CB,CB,Right,CB,195,81,1300000,2000,1600000,2,2,1,3.0,2019-07-05,19402.99
248097,C. Belu-Iordache,Claudiu Belu-Iordache,Romania,26,67,67,0,FC Hermannstadt,2020 ~ 2022,active,2020,2022,RB,RB,Right,RB,185,78,1000000,4000,945000,3,3,1,1.0,2020-08-15,14925.37
242209,A. Rodriguez,Ángel Rodriguez,Uruguay,27,67,67,0,Centro Atlético Fénix,2020 ~ 2020,active,2020,2020,"CM, CB, RB",CM,Right,CAM,174,72,1100000,500,1700000,3,3,1,2.0,2020-02-05,16417.91
193312,S. Mielitz,Sebastian Mielitz,Germany,30,67,67,0,Viktoria Köln,2020 ~ 2021,active,2020,2021,GK,GK,Right,GK,190,83,675000,1000,761000,4,1,1,2.0,2020-07-15,10074.63
252448,J. Leweling,Jamie Leweling,Germany,19,67,82,15,SpVgg Greuther Fürth,2019 ~ 2022,active,2019,2022,"RW, LW",RW,Right,RM,184,86,2400000,3000,3500000,3,3,1,57.0,2019-07-28,35820.9
235552,E. Seka,Ernest Seka,Guinea,33,67,67,0,AS Nancy Lorraine,2018 ~ 2021,active,2018,2021,CB,CB,Right,CB,185,90,475000,2000,613000,3,2,1,6.0,2018-07-01,7089.55
224544,Zhao Honglue,Honglue Zhao,China PR,30,67,67,0,Tianjin TEDA FC,2016 ~ 2020,active,2016,2020,"LB, RB, RM",LB,Left,LB,180,76,875000,5000,930000,3,3,1,2.0,2016-07-15,13059.7
215328,G. Gil Romero,Gastón Gil Romero,Argentina,27,67,70,3,Club Atlético Aldosivi,2019 ~ 2021,active,2019,2021,"CDM, CM",CDM,Right,CDM,177,77,1200000,4000,1300000,3,2,1,5.0,2019-07-01,17910.45
179742,S. Ito,Sho Ito,Japan,31,67,67,0,Kashima Antlers,2019 ~ 2021,active,2019,2021,ST,ST,Right,ST,184,76,850000,4000,844000,3,2,1,2.0,2019-01-01,12686.57
215072,C. Díaz,Cristian Díaz,Argentina,31,67,67,0,Central Córdoba,2020 ~ 2021,active,2020,2021,"RB, LB",RB,Right,RB,167,63,750000,4000,798000,4,3,1,3.0,2020-07-07,11194.03
248863,H. Rodríguez,Hernán Rodríguez,Bolivia,24,67,74,7,Club Bolívar,2016 ~ 2024,active,2016,2024,"CM, LM, CDM",CM,Left,CM,174,75,2000000,500,2600000,2,2,1,8.0,2016-07-01,29850.75
215574,E. Rakip,Erdal Rakip,Sweden,24,67,72,5,Malmö FF,2019 ~ 2022,active,2019,2022,CM,CM,Right,CAM,178,71,1500000,3000,1400000,2,3,1,8.0,2019-02-11,22388.06
230687,A. Turkeš,Aldin Turkeš,Bosnia Herzegovina,24,67,74,7,FC Lausanne-Sport,2019 ~ 2023,active,2019,2023,ST,ST,Right,ST,193,84,2100000,6000,1800000,3,3,1,7.0,2019-07-01,31343.28
228383,K. Grabara,Kamil Grabara,Poland,21,67,81,14,Aarhus GF,"Jun 30, 2021 On Loan",loan,2021,2021,GK,GK,Right,GK,195,80,2200000,11000,0,3,1,1,47.0,2019-07-15,32835.82
248862,J. Orellana,Juan José Orellana,Bolivia,22,67,74,7,Always Ready,2020 ~ 2020,active,2020,2020,LB,LB,Left,LB,179,72,2000000,500,2200000,2,2,1,5.0,2020-01-15,29850.75
215067,D. Rosero,Dany Rosero,Colombia,26,67,70,3,Junior FC,2020 ~ 2023,active,2020,2023,CB,CB,Right,CB,183,83,1200000,1000,1300000,2,2,1,1.0,2020-01-04,17910.45
242202,F. Druijf,Ferdy Druijf,Netherlands,22,67,75,8,AZ Alkmaar,2015 ~ 2023,active,2015,2023,ST,ST,Right,ST,190,83,2300000,4000,1900000,3,2,1,4.0,2015-06-11,34328.36
228883,B. Gimber,Benedikt Gimber,Germany,23,67,76,9,SSV Jahn Regensburg,2019 ~ 2023,active,2019,2023,"CDM, CB",CDM,Left,CB,187,85,2100000,4000,1900000,3,2,1,4.0,2019-08-27,31343.28
258580,K. Aktürkoğlu,Kerem Aktürkoğlu,Turkey,21,67,77,10,Galatasaray SK,2020 ~ 2024,active,2020,2024,LM,LM,Right,CAM,173,71,2300000,14000,2500000,3,3,1,15.0,2020-09-02,34328.36
189717,R. Ghoochannejhad,Reza Ghoochannejhad,Iran,32,67,67,0,PEC Zwolle,2019 ~ 2021,active,2019,2021,ST,ST,Left,ST,180,76,825000,4000,870000,3,3,1,3.0,2019-09-02,12313.43
175893,P. Flo,Per Egil Flo,Norway,31,67,67,0,FC Lausanne-Sport,2018 ~ 2025,active,2018,2025,LB,LB,Left,LB,184,81,750000,6000,798000,2,2,1,2.0,2018-07-17,11194.03
237333,L. Verstraete,Louis Verstraete,Belgium,21,67,75,8,Royal Antwerp FC,2020 ~ 2023,active,2020,2023,"CM, CDM, CAM",CM,Right,CDM,186,80,2300000,5000,1900000,3,3,1,4.0,2020-01-31,34328.36
224021,S. Ojo,Sheyi Ojo,England,23,67,76,9,Cardiff City,"Jun 30, 2021 On Loan",loan,2021,2021,"RW, RM",RW,Left,LM,179,81,2300000,23000,0,3,3,1,38.0,2015-07-07,34328.36
208917,K. Al Ghamdi,Khalid Al Ghamdi,Saudi Arabia,32,67,67,0,Al Shabab,2020 ~ 2023,active,2020,2023,RB,RB,Right,RB,165,64,700000,10000,808000,3,2,1,1.0,2020-09-10,10447.76
200981,N. Dumitru,Nicolao Dumitru,Italy,28,67,67,0,Gaz Metan Mediaş,2019 ~ 2021,active,2019,2021,"LM, LW, ST",LM,Right,LM,184,78,1000000,4000,1000000,2,3,1,3.0,2019-07-25,14925.37
184084,M. Dreyer,Matthieu Dreyer,France,31,67,67,0,FC Lorient,2020 ~ 2023,active,2020,2023,GK,GK,Right,GK,188,81,550000,7000,1000000,3,1,1,1.0,2020-07-12,8208.96
242958,P. Jaeckel,Paul Jaeckel,Germany,21,67,76,9,SpVgg Greuther Fürth,2018 ~ 2021,active,2018,2021,"CB, CDM",CB,Right,CB,188,80,2100000,3000,1900000,3,2,1,12.0,2018-08-30,31343.28
219684,S. Nicholson,Sam Nicholson,Scotland,25,67,70,3,Bristol Rovers,2020 ~ 2022,active,2020,2022,RM,RM,Left,LM,175,71,1300000,4000,1700000,4,3,1,7.0,2020-07-22,19402.99
241419,M. Bird,Max Bird,England,19,67,81,14,Derby County,2017 ~ 2024,active,2017,2024,"CDM, CM",CDM,Left,CM,183,68,2300000,5000,3800000,2,2,1,69.0,2017-09-20,34328.36
221736,J. Pereira,Juan Carlos Pereira,Colombia,27,67,67,0,Millonarios FC,2020 ~ 2020,active,2020,2020,"RM, CM",RM,Right,RM,182,75,1100000,2000,1100000,3,3,1,1.0,2020-01-03,16417.91
177969,I. González,Ignacio González,Mexico,35,67,67,0,Club León,2010 ~ 2020,active,2010,2020,CB,CB,Left,CB,184,84,275000,6000,391000,3,2,1,3.0,2010-01-01,4104.48
248870,B. Ojeda,Braian Ojeda,Paraguay,20,67,79,12,Olimpia Asunción,2019 ~ 2020,active,2019,2020,"CM, CDM",CM,Right,CDM,172,68,2400000,500,3100000,3,4,1,8.0,2019-07-03,35820.9
250918,S. Bakari,Saïd Bakari,Comoros,25,67,70,3,RKC Waalwijk,2017 ~ 2023,active,2017,2023,"LB, LW, RB",LB,Right,RM,178,67,1200000,2000,1300000,4,3,1,4.0,2017-07-01,17910.45
204071,Gerard Badía,Gerard Badía Cortés,Spain,30,67,67,0,Piast Gliwice,2014 ~ 2021,active,2014,2021,"LM, RM",LM,Left,LM,174,68,975000,3000,979000,3,4,1,2.0,2014-07-01,14552.24
235303,K. Pestka,Kamil Pestka,Poland,21,67,76,9,Cracovia,2016 ~ 2023,active,2016,2023,LB,LB,Left,LWB,188,67,2200000,2000,1700000,3,2,1,5.0,2016-01-01,32835.82
258343,F. Souček,Filip Souček,Czech Republic,19,67,77,10,Sparta Praha,2020 ~ 2023,active,2020,2023,CM,CM,Right,CAM,186,79,2200000,500,2900000,3,2,1,5.0,2020-02-11,32835.82
222248,Sun Ke,Ke Sun,China PR,30,67,67,0,Shenzhen FC,2020 ~ 2022,active,2020,2022,"RW, LW, RM",RW,Right,RW,180,78,975000,6000,1100000,3,3,1,2.0,2020-07-23,14552.24
200235,M. te Vrede,Mitchell te Vrede,Netherlands,28,67,67,0,Al Fateh,2019 ~ 2021,active,2019,2021,ST,ST,Right,ST,191,87,1000000,11000,1300000,4,2,1,5.0,2019-07-01,14925.37
232489,Y. Komai,Yoshiaki Komai,Japan,28,67,67,0,Hokkaido Consadole Sapporo,2019 ~ 2021,active,2019,2021,"CF, RM, RWB",CF,Right,RW,168,64,1000000,3000,1000000,2,3,1,1.0,2019-02-01,14925.37
248105,V. Ghiță,Virgil Ghiță,Romania,22,67,76,9,FC Viitorul,2017 ~ 2024,active,2017,2024,CB,CB,Right,CB,186,80,2100000,3000,1700000,2,2,1,4.0,2017-07-01,31343.28
215594,A. Vlad,Alexandru Vlad,Romania,30,67,67,0,FC Voluntari,2018 ~ 2025,active,2018,2025,LB,LB,Left,LB,174,70,875000,3000,810000,3,2,1,1.0,2018-07-09,13059.7
234282,L. Samson,Louis Samson,Germany,24,67,73,6,FC Erzgebirge Aue,2019 ~ 2021,active,2019,2021,"CB, CDM",CB,Right,CB,190,81,1500000,3000,1700000,3,2,1,6.0,2019-01-04,22388.06
236330,V. Cojocaru,Valentin Cojocaru,Romania,24,67,72,5,FC Viitorul,2018 ~ 2021,active,2018,2021,GK,GK,Right,GK,196,89,1200000,2000,1100000,2,1,1,2.0,2018-01-24,17910.45
236586,Kim Jin Ya,Jin Ya Kim,Korea Republic,22,67,77,10,FC Seoul,2019 ~ 2023,active,2019,2023,"LB, RM",LB,Right,RM,177,63,2200000,3000,1600000,4,3,1,18.0,2019-12-14,32835.82
246321,D. Maeda,Daizen Maeda,Japan,22,67,74,7,Yokohama F. Marinos,2016 ~ 2023,active,2016,2023,"LM, CF, ST",LM,Right,RM,173,68,2100000,4000,1700000,3,3,1,12.0,2016-01-01,31343.28
251185,A. M'hamdi,Abdelali M'hamdi,Morocco,28,67,69,2,Abha Club,2019 ~ 2022,active,2019,2022,GK,GK,Right,GK,192,85,875000,4000,1200000,4,1,1,3.0,2019-06-20,13059.7
232250,L. Amos,Luke Amos,England,23,67,75,8,Queens Park Rangers,2020 ~ 2023,active,2020,2023,"CDM, CM",CDM,Left,CM,179,72,2100000,3000,2100000,4,3,1,48.0,2020-08-17,31343.28
190523,E. Benítez,Edgar Benítez,Paraguay,32,67,67,0,Club Guaraní,2020 ~ 2023,active,2020,2023,"LM, CM",LM,Left,LM,176,74,800000,500,1300000,4,3,1,1.0,2020-01-01,11940.3
236859,H. Mancilla,Harrinson Mancilla,Colombia,28,67,67,0,Gimnasia y Esgrima La Plata,2020 ~ 2021,active,2020,2021,"CDM, CM",CDM,Right,CDM,174,80,900000,6000,979000,3,2,1,3.0,2020-01-01,13432.84
251194,T. Tlolane,Tebogo Tlolane,South Africa,25,67,70,3,Orlando Pirates,2019 ~ 2023,active,2019,2023,"LB, LM, LW",LB,Left,LB,171,62,1200000,500,1900000,3,2,1,3.0,2019-07-01,17910.45
184890,C. Chávez,Cristián Chávez,Argentina,34,67,67,0,Jorge Wilstermann,2019 ~ 2023,active,2019,2023,"CAM, RW",CAM,Right,CAM,169,65,475000,500,806000,3,3,1,3.0,2019-09-17,7089.55
244794,M. Alvir,Marko Alvir,Croatia,26,67,70,3,Viktoria Plzeň,2020 ~ 2023,active,2020,2023,"CAM, RW, ST",CAM,Right,RM,181,78,1300000,500,2200000,3,2,1,1.0,2020-01-01,19402.99
242490,S. Gómez,Sebastián Gómez,Colombia,24,67,76,9,Atlético Nacional,2019 ~ 2021,active,2019,2021,"CDM, CM",CDM,Left,CDM,172,72,2100000,2000,1800000,3,3,1,7.0,2019-01-16,31343.28
228410,D. Iversen,Daniel Iversen,Denmark,22,67,73,6,Oud-Heverlee Leuven,"Jun 30, 2021 On Loan",loan,2021,2021,GK,GK,Right,GK,191,85,1300000,14000,0,2,1,1,14.0,2016-01-30,19402.99
221756,Lee Gwang Hyeok,Gwang Hyeok Lee,Korea Republic,24,67,70,3,Pohang Steelers,2014 ~ 2025,active,2014,2025,"LW, RW",LW,Left,LM,169,60,1400000,3000,1300000,4,3,1,4.0,2014-01-01,20895.52
209210,A. Grant,Alex Grant,Australia,26,67,67,0,Perth Glory,2015 ~ 2020,active,2015,2020,CB,CB,Left,CB,191,88,975000,3000,906000,3,2,1,2.0,2015-06-21,14552.24
194361,T. Makino,Tomoaki Makino,Japan,33,67,67,0,Urawa Red Diamonds,2016 ~ 2021,active,2016,2021,CB,CB,Right,CB,182,77,475000,4000,438000,4,2,1,5.0,2016-04-14,7089.55
253241,R. Bogarín,Rodrigo Bogarín,Paraguay,23,67,75,8,Club Libertad,2019 ~ 2024,active,2019,2024,RM,RM,Right,RM,182,76,2300000,500,2600000,4,3,1,2.0,2019-01-07,34328.36
242489,Pejiño,Francisco Jesús Crespo García,Spain,23,67,72,5,UD Las Palmas,2020 ~ 2022,active,2020,2022,"LM, RM",LM,Left,CAM,174,67,1500000,3000,1700000,2,3,1,5.0,2020-08-28,22388.06
225849,M. Dittgen,Maximilian Dittgen,Germany,25,67,70,3,FC St. Pauli,2020 ~ 2022,active,2020,2022,"LM, LB",LM,Left,LM,182,77,1300000,6000,1500000,3,3,1,10.0,2020-08-04,19402.99
223801,G. Karadeniz,Gökhan Karadeniz,Turkey,30,67,67,0,Hatayspor,2018 ~ 2021,active,2018,2021,"CAM, LM",CAM,Left,CAM,178,72,975000,5000,1400000,4,3,1,3.0,2018-08-20,14552.24
188968,G. Marinelli,Gonzalo Marinelli,Argentina,30,67,67,0,Club Atlético Tigre,2018 ~ 2021,active,2018,2021,GK,GK,Right,GK,180,79,675000,4000,761000,3,1,1,2.0,2018-07-23,10074.63
234278,S. Breitkreuz,Steve Breitkreuz,Germany,28,67,69,2,FC Erzgebirge Aue,2018 ~ 2021,active,2018,2021,CB,CB,Right,CB,189,86,1000000,4000,1300000,3,2,1,2.0,2018-07-01,14925.37
241931,F. Moyano,Franco Moyano,Argentina,22,67,76,9,Argentinos Juniors,"Dec 31, 2020 On Loan",loan,2020,2020,"CM, CDM",CM,Right,CM,171,72,2300000,6000,0,3,3,1,2.0,2017-12-04,34328.36
219951,A. Salétros,Anton Salétros,Sweden,24,67,73,6,Sarpsborg 08 FF,2020 ~ 2022,active,2020,2022,"CM, LWB",CM,Left,CM,183,73,1600000,2000,1500000,3,3,1,1.0,2020-10-05,23880.6
248111,A. Artean,Andrei Artean,Romania,26,67,68,1,FC Viitorul,2018 ~ 2021,active,2018,2021,"CDM, CM",CDM,Right,CB,186,81,1100000,4000,1100000,3,2,1,3.0,2018-07-21,16417.91
198704,J. McEachran,Josh McEachran,England,27,67,67,0,Birmingham City,2019 ~ 2021,active,2019,2021,"CDM, CM",CDM,Left,CDM,178,65,950000,6000,1300000,3,3,1,23.0,2019-09-27,14179.1
203824,R. Matthews,Remi Matthews,England,26,67,70,3,Sunderland,2020 ~ 2021,active,2020,2021,GK,GK,Right,GK,192,78,1000000,4000,1300000,3,1,1,16.0,2020-08-21,14925.37
228912,B. Allain,Bobby Allain,France,28,67,69,2,Olympiacos CFP,2019 ~ 2021,active,2019,2021,GK,GK,Right,GK,185,77,875000,500,1500000,2,1,1,5.0,2019-07-24,13059.7
230192,Botelhinonsa,João Rodolfo Botelho Maia,Brazil,20,67,67,0,Club Athletico Paranaense,2019 ~ 2023,active,2019,2023,RB,RB,Right,RB,183,76,1000000,4000,1400000,3,2,1,3.0,2019-01-01,14925.37
231728,I. Hora,Ioan Hora,Romania,31,67,67,0,UTA Arad,2020 ~ 2022,active,2020,2022,"ST, CAM",ST,Right,ST,182,76,850000,3000,911000,3,3,1,2.0,2020-08-04,12686.57
242480,David Sualehe,David Sena Fernandes Sualehe,Portugal,23,67,75,8,FC Paços de Ferreira,2020 ~ 2023,active,2020,2023,LB,LB,Left,CB,183,77,2200000,3000,2300000,3,2,1,1.0,2020-08-31,32835.82
157734,A. Jaakkola,Anssi Jaakkola,Finland,33,67,67,0,Bristol Rovers,2019 ~ 2022,active,2019,2022,GK,GK,Right,GK,193,88,325000,3000,700000,1,1,1,6.0,2019-07-01,4850.75
196913,J. Campos,Jhasmani Campos,Bolivia,32,67,67,0,No Club,Free,free,,,"CAM, LM, CM",CAM,Left,CAM,174,64,0,0,0,3,3,1,9.0,2017-12-21,0.0
211249,R. Rodríguez,Ribair Rodríguez,Uruguay,32,67,67,0,River Plate Montevideo,2020 ~ 2020,active,2020,2020,"CDM, CB",CDM,Right,CB,182,77,675000,500,1100000,2,2,1,1.0,2020-01-19,10074.63
215601,A. Chițu,Aurelian Chițu,Romania,29,67,67,0,FC Viitorul,2020 ~ 2022,active,2020,2022,"LW, ST",LW,Left,LW,184,85,1000000,5000,1000000,2,3,1,1.0,2020-01-21,14925.37
223537,E. Berggreen,Emil Berggreen,Denmark,27,67,68,1,SpVgg Greuther Fürth,2020 ~ 2022,active,2020,2022,ST,ST,Right,ST,194,89,1200000,4000,1500000,4,2,1,5.0,2020-09-15,17910.45
224305,Iván Calero,Iván Calero Ruiz,Spain,25,67,72,5,Málaga CF,2020 ~ 2023,active,2020,2023,"RB, RM",RB,Right,RWB,174,64,1400000,3000,1500000,3,3,1,6.0,2020-08-28,20895.52
226156,C. Valenzuela,Carlos Fernando Valenzuela,Argentina,23,67,74,7,Famalicão,2018 ~ 2022,active,2018,2022,"LW, RW",LW,Left,LM,167,69,2000000,4000,2500000,3,4,1,3.0,2018-07-05,29850.75
244267,A. Marin,Antonio Marin,Croatia,19,67,83,16,AC Monza,2017 ~ 2024,active,2017,2024,"LW, RW, CAM",LW,Right,CAM,182,78,2600000,1000,3600000,4,4,1,125.0,2017-07-01,38805.97
230187,Narcisso Mau,Narcisso Elias Mau de Faria,Brazil,20,67,67,0,Ceará Sporting Club,2019 ~ 2023,active,2019,2023,"LB, RB",LB,Right,LB,177,72,1000000,3000,1400000,4,2,1,1.0,2019-01-01,14925.37
206635,N. DeLeon,Nick DeLeon,United States,29,67,67,0,Toronto FC,2019 ~ 2020,active,2019,2020,"RM, RW, RB",RM,Right,RM,178,77,1000000,3000,1100000,4,3,1,5.0,2019-02-12,14925.37
212518,B. Sangaré,Badra Ali Sangaré,Ivory Coast,34,67,67,0,No Club,Free,free,,,GK,GK,Right,GK,181,78,0,0,0,3,1,1,12.0,2015-11-17,0.0
243749,S. Mamba,Streli Mamba,Germany,26,67,70,3,SC Paderborn 07,2019 ~ 2022,active,2019,2022,"ST, RW",ST,Right,ST,177,75,1300000,8000,1600000,4,2,1,14.0,2019-07-01,19402.99
242725,K. Thorstvedt,Kristian Thorstvedt,Norway,21,67,76,9,KRC Genk,2020 ~ 2023,active,2020,2023,"CM, CAM",CM,Left,CAM,189,87,2300000,4000,2000000,4,2,1,22.0,2020-01-03,34328.36
240677,M. Ellingsen,Martin S. Ellingsen,Norway,25,67,73,6,Molde FK,2017 ~ 2022,active,2017,2022,"CDM, CB",CDM,Left,CM,180,75,1400000,3000,1400000,3,3,1,1.0,2017-08-11,20895.52
238885,Matheus Aias,Matheus Aias Barrozo Rodrigues,Brazil,23,67,75,8,Orlando City SC,2020 ~ 2022,active,2020,2022,ST,ST,Right,ST,175,72,2300000,3000,1900000,5,2,1,4.0,2020-08-21,34328.36
209957,J. Busk,Jakob Busk,Denmark,26,67,71,4,1. FC Union Berlin,2016 ~ 2021,active,2016,2021,GK,GK,Right,GK,189,88,1100000,7000,1400000,2,1,1,9.0,2016-01-15,16417.91
204324,M. Kennedy,Matty Kennedy,Northern Ireland,25,67,70,3,Aberdeen,2020 ~ 2023,active,2020,2023,"LM, RM",LM,Right,RM,175,65,1300000,3000,1700000,2,3,1,13.0,2020-01-24,19402.99
234022,Adrián Maideira,Adrián Guto Maideira Almeida,Brazil,24,67,67,0,Goiás,2019 ~ 2023,active,2019,2023,CAM,CAM,Left,LW,170,66,1200000,4000,1600000,3,3,1,1.0,2019-01-01,17910.45
239907,R. Dwamena,Raphael Dwamena,Ghana,24,67,72,5,Vejle Boldklub,2020 ~ 2023,active,2020,2023,ST,ST,Left,ST,186,81,1600000,4000,1300000,3,3,1,3.0,2020-08-20,23880.6
173859,S. Baldock,Sam Baldock,England,31,67,67,0,Reading,2018 ~ 2021,active,2018,2021,"ST, LW",ST,Right,ST,170,67,850000,6000,1300000,4,3,1,9.0,2018-07-30,12686.57
233763,P. Dahlberg,Pontus Dahlberg,Sweden,21,67,75,8,BK Häcken,"Jun 30, 2021 On Loan",loan,2021,2021,GK,GK,Right,GK,194,90,2000000,3000,0,3,1,1,23.0,2018-01-31,29850.75
205603,M. van Duinen,Mike van Duinen,Netherlands,28,67,67,0,PEC Zwolle,2018 ~ 2021,active,2018,2021,"ST, LW",ST,Right,ST,185,75,1000000,5000,1200000,4,3,1,3.0,2018-07-01,14925.37
244258,D. Zagorac,Danijel Zagorac,Croatia,33,67,67,0,Dinamo Zagreb,2016 ~ 2022,active,2016,2022,GK,GK,Right,GK,186,80,325000,500,880000,3,1,1,2.0,2016-07-11,4850.75
239394,F. Flecker,Florian Flecker,Austria,24,67,73,6,FC Würzburger Kickers,2020 ~ 2022,active,2020,2022,"RM, RW, LW",RM,Right,RM,173,70,1600000,6000,1800000,3,3,1,7.0,2020-08-08,23880.6
258875,W. Rodríguez,Walter Rodríguez,Paraguay,24,67,72,5,Independiente Medellín,2020 ~ 2023,active,2020,2023,CM,CM,Right,CAM,182,78,1500000,1000,1400000,3,3,1,1.0,2020-07-01,22388.06
228668,M. Taylor,Matty Taylor,England,30,67,67,0,Oxford United,2020 ~ 2022,active,2020,2022,ST,ST,Right,ST,176,72,1000000,5000,1300000,3,3,1,1.0,2020-07-31,14925.37
236344,J. Molumby,Jayson Molumby,Republic of Ireland,20,67,79,12,Brighton & Hove Albion,2016 ~ 2023,active,2016,2023,"CM, CDM",CM,Right,CM,178,64,2400000,13000,2700000,3,2,1,31.0,2016-07-01,35820.9
226103,Akieme,Sergio Akieme Rodríguez,Spain,22,67,76,9,UD Almería,"Jun 30, 2021 On Loan",loan,2021,2021,LB,LB,Left,LB,175,65,2200000,29000,0,3,2,1,70.0,2019-09-02,32835.82
181558,R. Armand,Romain Armand,France,33,67,67,0,Pau FC,2020 ~ 2021,active,2020,2021,"ST, LM",ST,Right,ST,181,75,650000,2000,831000,3,2,1,3.0,2020-06-23,9701.49
184630,L. Daniels,Luke Daniels,England,32,67,67,0,Brentford,2017 ~ 2021,active,2017,2021,GK,GK,Right,GK,195,90,500000,11000,903000,3,1,1,6.0,2017-07-01,7462.69
258358,João Victor,João Victor Lima Ferreira,Brazil,21,67,74,7,CD Nacional,2019 ~ 2022,active,2019,2022,RW,RW,Right,CAM,177,73,2100000,4000,2500000,3,2,1,5.0,2019-01-01,31343.28
195126,J. Marquis,John Marquis,England,28,67,67,0,Portsmouth,2019 ~ 2022,active,2019,2022,"ST, CAM",ST,Right,ST,185,80,1000000,6000,1400000,4,2,1,13.0,2019-07-31,14925.37
212790,J. Thiaré,Jamal Thiaré,Senegal,27,67,68,1,Le Havre AC,2018 ~ 2023,active,2018,2023,ST,ST,Right,ST,180,68,1200000,4000,1600000,1,3,1,3.0,2018-07-01,17910.45
213815,M. Uhre,Mikael Uhre,Denmark,25,67,70,3,Brøndby IF,2018 ~ 2022,active,2018,2022,ST,ST,Right,ST,188,86,1400000,8000,1300000,4,2,1,4.0,2018-07-01,20895.52
171831,M. Mancienne,Michael Mancienne,England,32,67,67,0,New England Revolution,2018 ~ 2020,active,2018,2020,CB,CB,Right,CB,186,86,650000,3000,750000,3,2,1,7.0,2018-08-03,9701.49
222528,L. Gooch,Lynden Gooch,United States,24,67,72,5,Sunderland,2012 ~ 2022,active,2012,2022,"LW, RW",LW,Right,CAM,173,69,1500000,5000,1800000,4,3,1,47.0,2012-06-12,22388.06
238647,M. Schröter,Morris Schröter,Germany,24,67,70,3,FSV Zwickau,2015 ~ 2021,active,2015,2021,"RM, RB",RM,Right,RM,183,75,1400000,950,1500000,3,3,1,6.0,2015-07-01,20895.52
240439,R. Porteous,Ryan Porteous,Scotland,21,67,81,14,Hibernian,2016 ~ 2023,active,2016,2023,CB,CB,Right,CB,185,73,2400000,2000,3800000,3,2,1,53.0,2016-06-30,35820.9
251191,J. Allevinah,Jim Allevinah,Gabon,25,67,70,3,Clermont Foot 63,2019 ~ 2023,active,2019,2023,"RM, LM",RM,Right,RM,172,70,1300000,3000,1700000,3,3,1,4.0,2019-06-13,19402.99
